customer_id,churn_score,uplift_score,quadrant_label,recommended_action,execution_timestamp
3662-FXJFO,0.0695,-0.0063,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1678-FYZOW,0.8991,0.0109,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3486-HOOGQ,0.0673,0.0061,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3308-MHOOC,0.6336,0.1801,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8008-ESFLK,0.1749,-0.0141,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4057-FKCZK,0.0801,0.0057,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2951-QOQTK,0.8594,0.0548,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6202-DYYFX,0.5004,0.1765,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9170-GYZJC,0.5256,0.2129,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3838-OZURD,0.6564,0.1445,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8332-OSJDW,0.2184,0.1341,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2302-ANTDP,0.6231,-0.1052,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
4500-HKANN,0.0835,0.0657,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7813-TKCVO,0.0986,0.0311,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8337-MSSXB,0.8569,0.1807,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5915-DGNVC,0.1343,0.077,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4835-YSJMR,0.0693,0.0135,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6461-SZMCV,0.0639,-0.0233,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6140-QNRQQ,0.8852,0.087,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8512-WIWYV,0.1291,0.1236,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6096-EGVTU,0.1013,0.104,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1273-MTETI,0.909,0.0775,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9614-RMGHA,0.444,0.1134,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3729-OWRVL,0.1021,0.0336,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4317-VTEOA,0.861,0.0388,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2720-FVBQP,0.646,0.1379,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0390-DCFDQ,0.8953,0.0426,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6015-VVHHE,0.8995,0.0136,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8328-SKJNO,0.1844,0.0815,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3506-OVLKD,0.0931,0.0647,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1494-EJZDW,0.0762,0.0703,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2842-BCQGE,0.4401,0.0971,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2578-JQPHZ,0.0953,0.0201,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7044-YAACC,0.902,0.0469,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1488-SYSFC,0.5377,0.114,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2209-XADXF,0.5761,0.1154,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9399-APLBT,0.886,0.1281,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9480-BQJEI,0.1082,0.0713,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5702-KVQRD,0.0673,-0.008,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3796-ENZGF,0.0672,0.0209,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0616-ATFGB,0.731,0.042,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8929-KSWIH,0.1049,0.0502,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8695-ARGXZ,0.795,0.0744,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5448-VWNAM,0.7226,0.0517,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8123-QBNAZ,0.7461,0.23,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7330-WZLNC,0.9076,-0.0088,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1568-LJSZU,0.065,0.0027,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7103-ZGVNT,0.0842,0.0922,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3410-YOQBQ,0.0738,0.0553,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2640-PMGFL,0.7414,0.0734,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7853-GVUDZ,0.6064,0.3175,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9351-LZYGF,0.4753,0.2158,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3057-VJJQE,0.0746,0.0198,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1197-BVMVG,0.9013,0.0034,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2959-FENLU,0.8691,0.1056,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4623-ZKHLY,0.2577,0.1592,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6458-CYIDZ,0.8908,0.0028,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3249-VHRIP,0.0667,0.0035,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1205-WNWPJ,0.6618,0.1326,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3419-SNJJD,0.4205,0.1219,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8372-JUXUI,0.8875,0.1836,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8277-RVRSV,0.1105,0.0841,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7740-KKCXF,0.2059,0.1482,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2722-JMONI,0.8514,-0.037,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1357-BIJKI,0.3804,0.0912,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8348-HFYIV,0.8635,-0.0251,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1976-CFOCS,0.8257,0.0138,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7799-DSEWS,0.7612,0.1825,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8784-CGILN,0.7412,0.1411,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4529-CKBCL,0.8854,0.0473,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1183-CANVH,0.2773,0.0887,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3946-MHCZW,0.8113,0.0503,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8625-AZYZY,0.8692,0.2117,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4291-YZODP,0.3336,0.1409,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0750-EBAIU,0.2404,-0.0341,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0111-KLBQG,0.7178,0.1469,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6754-WKSHP,0.0958,0.0523,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0537-QYZZN,0.8595,0.0687,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3677-TNKIO,0.8029,0.1666,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9492-TOKRI,0.78,0.1707,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7966-YOTQW,0.6717,0.0445,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6599-GZWCM,0.373,0.1451,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6656-GULJQ,0.065,0.0228,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3071-VBYPO,0.8944,-0.0412,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2188-SXWVT,0.1443,0.0582,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7765-LWVVH,0.0744,-0.0154,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0164-XAIRP,0.0707,-0.023,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3272-VUHPV,0.5727,0.1025,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0880-FVFWF,0.6165,0.1073,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9050-IKDZA,0.8896,0.0394,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8065-YKXKD,0.8696,0.0844,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1395-WSWXR,0.0678,-0.0207,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4816-LXZYW,0.7699,0.0992,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6374-NTQLP,0.0752,-0.0608,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
3489-HHPFY,0.886,0.101,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2019-HDCZY,0.072,0.0901,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7267-FRMJW,0.0689,-0.0228,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4349-GFQHK,0.8445,0.0568,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0178-CIIKR,0.3898,0.1513,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7028-DVOIQ,0.8615,0.0272,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5519-TEEUH,0.095,0.0767,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7205-BAIAD,0.0713,-0.0174,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4926-UMJZD,0.4659,0.1464,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0596-BQCEQ,0.639,0.0479,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2178-PMGCJ,0.7794,0.0782,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4612-SSVHJ,0.866,0.0805,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4979-HPRFL,0.0719,0.0106,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4674-HGNUA,0.0638,0.0016,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3858-XHYJO,0.2495,0.1302,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6633-SYEUS,0.7567,0.0808,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7096-UCLNH,0.5711,0.2766,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3070-BDOQC,0.0977,0.0205,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5481-NTDOH,0.1582,0.1887,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0455-XFASS,0.8902,0.0454,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8902-ZEOVF,0.0956,0.0681,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4859-ZSRDZ,0.0647,0.0022,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6332-FBZRI,0.0834,0.0822,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3030-YZADT,0.5402,0.1064,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9571-EDEBV,0.1241,0.1031,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8785-CJSHH,0.6638,0.122,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4231-LZUYM,0.0674,0.0033,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7649-SIJJF,0.0645,-0.0045,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4311-QTTAI,0.1233,-0.0015,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4654-DLAMQ,0.1157,0.1121,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5599-HVLTW,0.8461,0.0605,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6726-WEXXK,0.5981,0.0466,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5924-IFQTT,0.7851,0.0003,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5038-ETMLM,0.0673,0.0089,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9099-FTUHS,0.554,0.0358,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0816-TSPHQ,0.5674,0.1025,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1112-CUNAO,0.8697,0.0831,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5016-LIPDW,0.0837,0.0618,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3001-UNBTL,0.8814,0.1935,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3466-BYAVD,0.7421,0.125,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4343-EJVQB,0.8673,-0.0588,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
5598-IKHQQ,0.0667,0.0024,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6859-RKMZJ,0.6071,0.0863,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6465-GSRCL,0.0994,0.2066,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4797-AXPXK,0.8673,0.0063,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7903-CMPEY,0.8892,0.1283,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0282-NVSJS,0.5409,0.169,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1309-BXVOQ,0.8369,0.0736,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9426-SXNHE,0.431,0.0029,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0867-LDTTC,0.852,-0.0756,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
0235-KGSLC,0.8959,0.0655,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4335-BSMJS,0.0787,-0.0087,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0488-GSLFR,0.8933,0.0944,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7268-WNTCP,0.069,0.0096,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9720-JJJOR,0.1322,0.0786,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7503-EPSZW,0.0758,0.0279,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6147-CBCRA,0.2973,0.1413,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6615-NGGZJ,0.887,0.0233,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1074-AMIOH,0.5505,-0.0312,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0334-ZFJSR,0.107,0.0974,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2616-UUTFK,0.5332,0.1338,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9274-UARKJ,0.703,0.1895,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3407-QGWLG,0.5089,0.0739,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9763-GRSKD,0.6207,0.1514,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4471-KXAUH,0.7244,0.0846,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7998-ZLXWN,0.3201,0.073,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7771-CFQRQ,0.0694,-0.0057,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0365-GXEZS,0.8018,0.1343,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4819-HJPIW,0.2901,0.1336,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3256-EZDBI,0.2338,0.2059,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9297-EONCV,0.0637,-0.014,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1963-SVUCV,0.7787,0.0528,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3387-PLKUI,0.2544,0.0667,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0612-RTZZA,0.7627,-0.0027,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5405-ZMYXQ,0.8452,0.1198,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3359-DSRKA,0.0712,0.0113,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6013-BHCAW,0.0683,0.0411,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2717-HVIZY,0.4524,0.1012,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7129-ACFOG,0.8308,-0.0824,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
2133-TSRRM,0.7228,-0.02,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4707-MAXGU,0.0681,0.0062,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2070-XYMFH,0.8431,0.082,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6719-FGEDO,0.0675,-0.04,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7018-FPXHH,0.0679,0.0214,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3317-VLGQT,0.8639,0.0895,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5906-DVAPM,0.1204,0.1097,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8070-AAWZP,0.4167,0.1443,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6734-CKRSM,0.4079,0.1604,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4581-LNWUM,0.775,0.069,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0587-DMGBH,0.751,0.1103,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0322-YINQP,0.8006,-0.0242,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1585-MQSSU,0.5248,0.0703,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9359-JANWS,0.0653,0.0036,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6416-YJTTB,0.8197,0.1474,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8670-MEFCP,0.0763,0.0173,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6407-GSJNL,0.0715,0.0011,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0082-LDZUE,0.7458,0.1271,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8429-XIBUM,0.8381,0.0986,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6718-BDGHG,0.1824,0.1644,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6766-HFKLA,0.0857,0.1287,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4587-VVTOX,0.886,-0.1095,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
4869-EPIUS,0.1268,0.02,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2075-RMJIK,0.6676,0.0243,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5313-FPXWG,0.0887,0.0859,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7233-PAHHL,0.0723,0.0107,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9728-FTTVZ,0.8933,0.0944,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5916-QEWPT,0.873,-0.0191,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
